Date,EMU,FAR EAST,JAPAN,NORTH AMERICA,PACIFIC ex JAPAN
10/05/2012,310.68,2318.75,2113.13,1430.32,1186.08
11/05/2012,311.3,2302.47,2100.01,1426.33,1175.74
14/05/2012,301.57,2297.39,2101.05,1408.95,1166.13
15/05/2012,297.22,2268.85,2067.08,1399.8,1162.47
16/05/2012,295.58,2231.46,2037.31,1393.32,1132.22
17/05/2012,291.08,2269.34,2081.05,1372.39,1128.21
18/05/2012,290.08,2214.54,2026.18,1362.05,1097.85
21/05/2012,292.51,2211.41,2020.17,1382.28,1104.43
22/05/2012,297.96,2223.82,2030.45,1385.06,1118.18
23/05/2012,286.09,2201.74,2014.63,1387.32,1088.56
24/05/2012,288.47,2198.86,2011.67,1389.27,1090.31
25/05/2012,287.39,2195.5,2007.63,1386.38,1085.75
28/05/2012,286.88,2199.34,2010.21,1386.65,1099.21
29/05/2012,289.11,2217.98,2025.73,1401.53,1113.1
30/05/2012,280.28,2215.57,2029.66,1380.22,1093.63
31/05/2012,279.27,2213.24,2030.1,1377.19,1084.86
01/06/2012,272.52,2190.87,2008.33,1343.21,1077.38
04/06/2012,275.34,2145.59,1965.4,1342.77,1062.78
05/06/2012,275.98,2171.38,1991.32,1352.17,1076.56
06/06/2012,283.27,2194.52,2009.49,1382.61,1095.42
07/06/2012,286.51,2217.08,2031.51,1382.63,1111.97
08/06/2012,283.95,2177.92,1993.48,1391.06,1094.98
11/06/2012,284.04,2223.76,2035.26,1373.83,1107.28
12/06/2012,283.08,2205.89,2014.87,1389.51,1107.01
13/06/2012,285.09,2215.2,2024.07,1380.75,1113.06
14/06/2012,286.06,2213.94,2026.29,1393.74,1105.54
15/06/2012,290.92,2235.18,2042.28,1407.92,1120.1
18/06/2012,287.92,2263.92,2072.25,1410.8,1138.77
19/06/2012,295.66,2253.32,2057.34,1426.44,1146.6
20/06/2012,297.95,2278.98,2083.76,1423.77,1151.24
21/06/2012,294.37,2268.9,2077.98,1390.39,1133.88
22/06/2012,290.69,2251.94,2062.64,1399.4,1118.43
25/06/2012,282.8,2254.71,2068.26,1377.52,1108.78
26/06/2012,281.62,2241.83,2053.47,1384.07,1109.87
27/06/2012,286.11,2254.76,2061.88,1396.11,1123.16
28/06/2012,284.32,2298.31,2113.07,1392.51,1117.7
29/06/2012,303.68,2324.22,2132.25,1427.95,1150.83
02/07/2012,304.67,2335.39,2143.17,1431.4,1158.46
03/07/2012,308.74,2349.09,2150.84,1443.41,1166.25
04/07/2012,305.9,2355.86,2157.12,1444.15,1175.9
05/07/2012,299.48,2349.26,2146.28,1437,1179.35
06/07/2012,291.97,2349.4,2144.24,1422.13,1173.82
09/07/2012,290.78,2318.24,2118.11,1419.37,1157.04
10/07/2012,291.96,2309.08,2106.12,1407.22,1156.79
11/07/2012,291.5,2306.23,2098.48,1407.26,1163.09
12/07/2012,287.43,2283.54,2081.17,1399.2,1141.62
13/07/2012,292.89,2282.87,2076.98,1422.29,1155.04
16/07/2012,292.52,2294.69,2089.38,1419,1160.95
17/07/2012,291.76,2287.4,2075.1,1429.16,1173.81
18/07/2012,296.88,2286.01,2073.58,1438.7,1177.68
19/07/2012,299.67,2312.71,2098.53,1443.76,1203.07
20/07/2012,290.28,2280.17,2062.93,1429.49,1197.33
23/07/2012,281.2,2243.41,2031.08,1416.08,1169.24
24/07/2012,277.66,2238.46,2025.87,1403.07,1170.54
25/07/2012,279.53,2207.71,1993.27,1403.04,1166.91
26/07/2012,294.21,2227.4,2014.23,1426.89,1180.9
27/07/2012,301.77,2254.01,2039.56,1453.88,1200.53
30/07/2012,303.07,2282.53,2063.79,1453.36,1217.65
31/07/2012,302.84,2300.39,2081.25,1446.42,1226.79
01/08/2012,303.2,2280.26,2058.22,1441.93,1225.37
02/08/2012,291.87,2287.98,2069.17,1430.58,1221.45
03/08/2012,308.35,2259.15,2036.28,1457.71,1218.93
06/08/2012,313.69,2303.67,2080.82,1460.98,1234.94
07/08/2012,317.63,2316.66,2094.15,1470.59,1238.02
08/08/2012,314.97,2326.53,2105.95,1470.6,1242.16
09/08/2012,314.63,2338.33,2116.07,1472.41,1245.62
10/08/2012,313.3,2330.78,2112.45,1476.01,1233.8
13/08/2012,313.2,2328.88,2109.06,1473.27,1232.13
14/08/2012,314.44,2323.84,2100.1,1473.55,1234.22
15/08/2012,313.14,2313.34,2092.61,1476.28,1228.49
16/08/2012,318.65,2334.88,2117.37,1487.6,1236.22
17/08/2012,319.2,2348.64,2130.33,1490.78,1239.85
20/08/2012,319.06,2349.4,2131.04,1490.38,1241.99
21/08/2012,325.63,2350.26,2131.33,1486.57,1250.38
22/08/2012,321.02,2344.36,2128.57,1485.93,1241.32
23/08/2012,321.2,2375.04,2157.94,1474.68,1250.2
24/08/2012,319.77,2346.1,2129.54,1483.3,1233.07
27/08/2012,322.8,2340.99,2124.66,1482.61,1229.19
28/08/2012,321.72,2321.72,2104.23,1482,1231.18
29/08/2012,320.23,2325.49,2107.76,1482.9,1229.72
30/08/2012,315.6,2309,2095.24,1470.74,1213.87
31/08/2012,322.3,2284.93,2065.34,1478.86,1219.1
03/09/2012,324.51,2277.9,2057.21,1478.81,1213.64
04/09/2012,320.83,2269.1,2049.46,1477.47,1206.61
05/09/2012,322.34,2244.79,2026.51,1476.04,1195.7
06/09/2012,333.17,2232.71,2013.67,1506.32,1208.21
07/09/2012,339.52,2310.47,2088.24,1514.32,1228.52
10/09/2012,338.06,2311.3,2086.52,1505.31,1230.29
11/09/2012,342.54,2310.75,2084.04,1509.93,1235.91
12/09/2012,345.22,2338.47,2110.08,1512.64,1248.28
13/09/2012,343.17,2355.1,2128.7,1536.34,1244.7
14/09/2012,356.24,2378.99,2142.9,1544.97,1273.6
17/09/2012,354.38,2367.77,2129.58,1539.04,1272.04
18/09/2012,348.53,2374.67,2138.36,1536.35,1265.26
19/09/2012,350.31,2402.96,2167.61,1537.95,1273.17
20/09/2012,346.04,2369.41,2135.26,1536.06,1259.82
21/09/2012,350.11,2378.66,2143.58,1535.88,1268.59
24/09/2012,345.32,2375.58,2141.97,1531.51,1259.25
25/09/2012,348.06,2384.65,2151.67,1516.25,1259.44
26/09/2012,336.26,2341.18,2107.49,1507,1244.84
27/09/2012,337.88,2356.52,2119.91,1521.63,1259.3
28/09/2012,332.53,2335.1,2093.05,1515.44,1260.59
01/10/2012,339.36,2316.1,2072.03,1519.98,1259.77
02/10/2012,339.69,2316.42,2072.06,1521.28,1261.22
03/10/2012,338.69,2298.27,2049.66,1525.24,1256.76
04/10/2012,340.96,2320.38,2074.83,1536.89,1260.84
05/10/2012,347.8,2319.74,2071.73,1536.9,1270.88
08/10/2012,340.9,2328.95,2085.91,1532,1263.13
09/10/2012,336.27,2303.5,2057.41,1516.33,1266.87
10/10/2012,334.61,2271.32,2023.53,1506.98,1265.99
11/10/2012,339.23,2256.96,2011.45,1508.12,1263.24
12/10/2012,337.43,2273.42,2028.11,1503.37,1262.47
15/10/2012,338.71,2277.06,2031.53,1514.38,1262.66
16/10/2012,347.71,2300.45,2055.41,1529.9,1268.84
17/10/2012,352.95,2324.98,2079.8,1536.65,1286.04
18/10/2012,352.53,2346.63,2102.57,1533.54,1295.06
19/10/2012,347.23,2346.53,2104.25,1508.92,1291.32
22/10/2012,346.76,2336.46,2091.31,1508.94,1285.12
23/10/2012,337.19,2326.03,2080.5,1487.42,1279.65
24/10/2012,338.94,2312.98,2060.73,1483.24,1283.61
25/10/2012,338.2,2326.58,2074.23,1488.03,1288.32
26/10/2012,338.7,2311.06,2059.42,1486.25,1279.08
29/10/2012,336.02,2295.31,2048.89,1486.03,1270.87
30/10/2012,342.1,2283.64,2035.78,1486.9,1276.1
31/10/2012,340.2,2301.66,2054.04,1487.95,1282.99
01/11/2012,343.39,2298.5,2048.98,1504.31,1276.37
02/11/2012,342.75,2315.96,2063.11,1490.18,1278.58
05/11/2012,337.71,2313.66,2061.18,1492.69,1281.46
06/11/2012,340.52,2303.98,2051.35,1503.77,1287.62
07/11/2012,332.9,2320.12,2066.02,1469.88,1294.6
08/11/2012,331.22,2287.23,2037.65,1452.7,1281.53
09/11/2012,330.76,2280.65,2033.68,1454.61,1270.89
12/11/2012,330.13,2262.95,2011.64,1454.88,1274.17
13/11/2012,332.05,2260.12,2011.26,1448.75,1260.01
14/11/2012,330.08,2242.19,1989.9,1427.84,1258.92
15/11/2012,329.52,2256.65,2011.92,1424.46,1242.53
16/11/2012,323,2288.78,2048.93,1431.78,1237.2
19/11/2012,333.93,2320.96,2082.43,1460.2,1250.89
20/11/2012,335.46,2305.16,2064.85,1461.06,1252.39
21/11/2012,336.97,2306.16,2063.41,1464.88,1249.56
22/11/2012,341.27,2331.54,2086.3,1465.4,1265.21
23/11/2012,346,2338.71,2090.73,1483.98,1272.9
26/11/2012,344.46,2352.39,2105.84,1480.73,1275.69
27/11/2012,344.33,2353.7,2105.99,1473.19,1282.78
28/11/2012,344.17,2337.4,2088.1,1484.28,1281.43
29/11/2012,350.58,2354.54,2101.57,1491.26,1291.25
30/11/2012,350.76,2356.43,2102.69,1491.99,1296.63
03/12/2012,353.28,2357.36,2106.74,1484.62,1298.99
04/12/2012,354.38,2365.07,2117.21,1482.11,1297.28
05/12/2012,354.4,2359.58,2104.93,1484.61,1302.88
06/12/2012,354.02,2373.7,2120.95,1489.54,1305.48
07/12/2012,352.26,2378.79,2125.56,1493.68,1313.37
10/12/2012,351.65,2374.72,2120.98,1495.18,1315.19
11/12/2012,356.86,2368.39,2113.07,1504.51,1320.37
12/12/2012,358.74,2372.95,2114.43,1505.58,1326.69
13/12/2012,359.6,2377.7,2120.11,1496.21,1326.51
14/12/2012,360.6,2389.17,2128.74,1490.34,1330.11
17/12/2012,361.82,2398.41,2141.54,1506.33,1325.33
18/12/2012,365.34,2413.49,2160.39,1522.92,1327.2
19/12/2012,368.55,2464.1,2215.44,1513.39,1329.57
20/12/2012,368.23,2459.6,2209.29,1520.54,1332.33
21/12/2012,365.37,2448.2,2199.04,1506.81,1325.36
24/12/2012,365.57,2432.84,2181.53,1503.62,1323.4
25/12/2012,365.57,2445.44,2195.69,1503.62,1323.4
26/12/2012,366.32,2447.58,2197.55,1496.51,1322.33
27/12/2012,367.31,2457.8,2208.39,1495.1,1324.85
28/12/2012,363.66,2469.77,2221.05,1479.31,1331.56
31/12/2012,363.72,2460.64,2211.54,1503.41,1326.89
01/01/2013,363.72,2460.64,2211.54,1503.41,1326.89
02/01/2013,374.7,2454.17,2193.66,1540.71,1354.94
03/01/2013,369.9,2461.48,2202,1537.31,1362.62
04/01/2013,369.47,2502.16,2247.35,1545.06,1354.76
07/01/2013,369.17,2491.1,2234.25,1540.06,1356.48
08/01/2013,367.54,2480.45,2224.68,1535.65,1349.81
09/01/2013,369.1,2484.65,2223.63,1540.32,1360.17
10/01/2013,373.77,2503.43,2241.21,1551.64,1371.3
11/01/2013,378.23,2504.24,2245.36,1552.26,1363.98
14/01/2013,378.4,2498.96,2241.08,1550.75,1364.8
15/01/2013,376.9,2530.84,2276.14,1553.15,1365.43
16/01/2013,376.06,2492.69,2231.72,1552.32,1370.41
17/01/2013,380.73,2478.89,2217.34,1561.06,1371.51
18/01/2013,378.02,2516.54,2257.14,1565.35,1373.62
21/01/2013,380.68,2503.54,2241.14,1566.12,1376.73
22/01/2013,378.68,2523.33,2263.13,1573.08,1381.82
23/01/2013,377.92,2492.86,2228.04,1573.99,1384
24/01/2013,382.28,2485.1,2216.65,1574.18,1383.98
25/01/2013,388.03,2507.39,2242.49,1581.67,1384.64
28/01/2013,387.59,2505.64,2241.63,1579.17,1380.95
29/01/2013,388.47,2523.72,2260.96,1586.56,1395.79
30/01/2013,388.36,2547.47,2284.15,1580.68,1398.95
31/01/2013,385.06,2553.36,2292.67,1576.48,1394.1
01/02/2013,390.78,2528.76,2264.94,1591.66,1399.31
04/02/2013,376.35,2557.23,2296.14,1574.37,1399.22
05/02/2013,378.25,2498.92,2238.62,1589.76,1385.03
06/02/2013,374.83,2564.53,2310.37,1590.94,1388.7
07/02/2013,368.75,2570.02,2318.05,1587.83,1389.45
08/02/2013,372.63,2557.79,2300.57,1596.45,1400.36
11/02/2013,371.57,2542,2283.46,1594.25,1392.69
12/02/2013,376.85,2577.02,2322.61,1597.38,1395.25
13/02/2013,378.15,2546.34,2286.2,1598.11,1408.83
14/02/2013,373.36,2551.54,2290.66,1598.72,1418.46
15/02/2013,372.2,2509.99,2243.91,1595.96,1413
18/02/2013,372.2,2545.92,2284.47,1595.45,1419.97
19/02/2013,378.06,2555.27,2296.48,1606.87,1426.38
20/02/2013,376.63,2576.63,2316.94,1587.02,1428.44
21/02/2013,364.82,2562.35,2308.16,1576.16,1396.79
22/02/2013,368.76,2556.52,2302.12,1589,1406.81
25/02/2013,372.78,2581.1,2330.12,1561.82,1410.68
26/02/2013,359.69,2590.42,2347.12,1570.47,1388.96
27/02/2013,365.64,2565.73,2314.93,1589.9,1399.04
28/02/2013,367.76,2604.91,2353.06,1589.54,1420.22
01/03/2013,363.26,2595.78,2344.05,1592.24,1413.99
04/03/2013,364.1,2607.79,2365.61,1598.09,1388.69
05/03/2013,372.34,2598.14,2353.77,1612.54,1408.08
06/03/2013,371.49,2630.87,2385.92,1614.85,1422.05
07/03/2013,375.22,2610.92,2361.2,1617.8,1423.84
08/03/2013,376.77,2613.06,2362.93,1624.95,1422.63
11/03/2013,376.94,2656.58,2410.57,1629.84,1431.13
12/03/2013,376.68,2652.73,2407.29,1626.63,1430.58
13/03/2013,373.97,2636.93,2394.15,1626.86,1418.66
14/03/2013,379.26,2647.74,2407.19,1636.13,1414.96
15/03/2013,379.78,2696.78,2465.12,1634.54,1431.53
18/03/2013,374.87,2640.77,2410.79,1625.33,1402.5
19/03/2013,368.9,2682.02,2454.49,1620.79,1396.08
20/03/2013,374.53,2666.16,2437.65,1631.68,1393.43
21/03/2013,370.52,2703.39,2476.1,1618.68,1399.21
22/03/2013,372.03,2674.85,2445.65,1629.58,1400.68
25/03/2013,365.04,2700.88,2472.19,1623.7,1408.13
26/03/2013,363.97,2698.56,2466.1,1636.32,1405.66
27/03/2013,358.12,2703.41,2467.33,1635.68,1413.47
28/03/2013,361.33,2688.28,2450.87,1642.56,1407.55
29/03/2013,361.33,2686.49,2448.86,1642.56,1407.55
01/04/2013,361.5,2634.62,2391.19,1635.06,1406.02
02/04/2013,367.64,2612.46,2362.38,1642.42,1417.58
03/04/2013,363.48,2667.35,2423.01,1623.87,1415.34
04/04/2013,360.92,2644.34,2398.65,1629,1399.96
05/04/2013,360.16,2677.41,2446.71,1621.78,1383.2
08/04/2013,360.43,2707.97,2483,1631.38,1385.21
09/04/2013,362.09,2708.4,2480.79,1638.41,1408.6
10/04/2013,371.34,2742,2514.79,1657.7,1415.15
11/04/2013,374.68,2802.38,2580.23,1663.26,1427.01
12/04/2013,368.88,2825.23,2605.79,1657.21,1423.59
15/04/2013,366.34,2807.99,2590.86,1617.04,1402.94
16/04/2013,365.4,2779.21,2560.09,1639.45,1395.22
17/04/2013,356.01,2816.85,2601.87,1615.59,1401.66
18/04/2013,356.66,2772.88,2551.96,1606.4,1388.64
19/04/2013,359.02,2761.7,2534.41,1620.65,1392.24
22/04/2013,358.86,2795.79,2572.16,1627.77,1394.47
23/04/2013,368.81,2784.19,2563.01,1643.58,1401.81
24/04/2013,372.41,2831.07,2608.54,1645.59,1423.87
25/04/2013,373.88,2849.8,2624.28,1653.15,1433.46
26/04/2013,371.55,2874.2,2649.23,1649.49,1431.46
29/04/2013,377.63,2864.27,2636.54,1661.88,1444.44
30/04/2013,379.3,2889.58,2662.86,1668.7,1462.65
01/05/2013,379.55,2874.33,2645.98,1652.43,1448.48
02/05/2013,376.77,2846.49,2614.76,1667.49,1438.16
03/05/2013,383.73,2824.16,2590.45,1683.73,1441.75
06/05/2013,381.31,2820.08,2580.8,1686.84,1444.41
07/05/2013,384.16,2895.47,2664.01,1695.7,1436.49
08/05/2013,388.97,2920.54,2687.92,1703.88,1451.95
09/05/2013,385.63,2882.42,2644.71,1697.57,1450.78
10/05/2013,383.68,2885.08,2646.6,1703.66,1435.73
13/05/2013,383.15,2925.97,2697.81,1703.03,1429.28
14/05/2013,385.27,2913.38,2684.34,1718.74,1426.06
15/05/2013,383.91,2960.04,2735.12,1725.38,1420.2
16/05/2013,385.19,2957.58,2733.59,1717.81,1412.41
17/05/2013,383.56,2945.08,2720.37,1733.77,1402.68
20/05/2013,385.79,2998.65,2773.12,1732.37,1419.54
21/05/2013,386.39,2996.07,2774.06,1736.26,1408.87
22/05/2013,388.25,2983.6,2760.98,1722.02,1396.65
23/05/2013,381.2,2851.34,2626.56,1716.16,1369.57
24/05/2013,380.48,2862.91,2639.45,1715.41,1353.11
27/05/2013,384.11,2787.64,2553.74,1715.61,1347.07
28/05/2013,386.68,2791.13,2556.28,1725.2,1348.48
29/05/2013,383.75,2832.23,2611.82,1713.44,1340
30/05/2013,387.85,2740.26,2514.23,1720.72,1333.71
31/05/2013,381.18,2734.82,2510.7,1696.43,1321.11
